DatoNokkel;Organisasjonsnokkel;Konto;Prosjekt;BudsjettBelop;Scenario
20290501;I013K1;5000;DRIFT;512300.0;PROG2029
20290501;I013K1;3900;DRIFT;-730300.0;PROG2029
20290501;I014K1;5000;DRIFT;512300.0;PROG2029
20290501;I014K1;3900;DRIFT;-730300.0;PROG2029
20290501;I016K1;5000;DRIFT;512300.0;PROG2029
20290501;I016K1;3900;DRIFT;-730300.0;PROG2029
20290501;I017K1;5000;DRIFT;512300.0;PROG2029
20290501;I017K1;3900;DRIFT;-730300.0;PROG2029
20290501;I019K1;5000;DRIFT;512300.0;PROG2029
20290501;I019K1;3900;DRIFT;-730300.0;PROG2029
20290501;I020K1;5000;DRIFT;512300.0;PROG2029
20290501;I020K1;3900;DRIFT;-730300.0;PROG2029
20290601;I001K1;5000;DRIFT;512300.0;PROG2029
20290601;I001K1;3900;DRIFT;-730300.0;PROG2029
20290601;I002K1;5000;DRIFT;512300.0;PROG2029
20290601;I002K1;3900;DRIFT;-730300.0;PROG2029
20290601;I004K1;5000;DRIFT;512300.0;PROG2029
20290601;I004K1;3900;DRIFT;-730300.0;PROG2029
20290601;I007K1;5000;DRIFT;512300.0;PROG2029
20290601;I007K1;3900;DRIFT;-730300.0;PROG2029
20290601;I013K1;5000;DRIFT;512300.0;PROG2029
20290601;I013K1;3900;DRIFT;-730300.0;PROG2029
20290601;I014K1;5000;DRIFT;512300.0;PROG2029
20290601;I014K1;3900;DRIFT;-730300.0;PROG2029
20290601;I016K1;5000;DRIFT;512300.0;PROG2029
20290601;I016K1;3900;DRIFT;-730300.0;PROG2029
20290601;I017K1;5000;DRIFT;512300.0;PROG2029
20290601;I017K1;3900;DRIFT;-730300.0;PROG2029
20290601;I019K1;5000;DRIFT;512300.0;PROG2029
20290601;I019K1;3900;DRIFT;-730300.0;PROG2029
20290601;I020K1;5000;DRIFT;512300.0;PROG2029
20290601;I020K1;3900;DRIFT;-730300.0;PROG2029
20290701;I001K1;5000;DRIFT;512300.0;PROG2029
20290701;I001K1;3900;DRIFT;-730300.0;PROG2029
20290701;I002K1;5000;DRIFT;512300.0;PROG2029
20290701;I002K1;3900;DRIFT;-730300.0;PROG2029
20290701;I004K1;5000;DRIFT;512300.0;PROG2029
20290701;I004K1;3900;DRIFT;-730300.0;PROG2029
20290701;I007K1;5000;DRIFT;512300.0;PROG2029
20290701;I007K1;3900;DRIFT;-730300.0;PROG2029
20290701;I013K1;5000;DRIFT;512300.0;PROG2029
20290701;I013K1;3900;DRIFT;-730300.0;PROG2029
20290701;I014K1;5000;DRIFT;512300.0;PROG2029
20290701;I014K1;3900;DRIFT;-730300.0;PROG2029
20290701;I016K1;5000;DRIFT;512300.0;PROG2029
20290701;I016K1;3900;DRIFT;-730300.0;PROG2029
20290701;I017K1;5000;DRIFT;512300.0;PROG2029
20290701;I017K1;3900;DRIFT;-730300.0;PROG2029
20290701;I019K1;5000;DRIFT;512300.0;PROG2029
20290701;I019K1;3900;DRIFT;-730300.0;PROG2029
20290701;I020K1;5000;DRIFT;512300.0;PROG2029
20290701;I020K1;3900;DRIFT;-730300.0;PROG2029
20290801;I001K1;5000;DRIFT;512300.0;PROG2029
20290801;I001K1;3900;DRIFT;-730300.0;PROG2029
20290801;I002K1;5000;DRIFT;512300.0;PROG2029
20290801;I002K1;3900;DRIFT;-730300.0;PROG2029
20290801;I004K1;5000;DRIFT;512300.0;PROG2029
20290801;I004K1;3900;DRIFT;-730300.0;PROG2029
20290801;I007K1;5000;DRIFT;512300.0;PROG2029
20290801;I007K1;3900;DRIFT;-730300.0;PROG2029
20290801;I013K1;5000;DRIFT;512300.0;PROG2029
20290801;I013K1;3900;DRIFT;-730300.0;PROG2029
20290801;I014K1;5000;DRIFT;512300.0;PROG2029
20290801;I014K1;3900;DRIFT;-730300.0;PROG2029
20290801;I016K1;5000;DRIFT;512300.0;PROG2029
20290801;I016K1;3900;DRIFT;-730300.0;PROG2029
20290801;I017K1;5000;DRIFT;512300.0;PROG2029
20290801;I017K1;3900;DRIFT;-730300.0;PROG2029
20290801;I019K1;5000;DRIFT;512300.0;PROG2029
20290801;I019K1;3900;DRIFT;-730300.0;PROG2029
20290801;I020K1;5000;DRIFT;512300.0;PROG2029
20290801;I020K1;3900;DRIFT;-730300.0;PROG2029
20290901;I001K1;5000;DRIFT;512300.0;PROG2029
20290901;I001K1;3900;DRIFT;-730300.0;PROG2029
20290901;I002K1;5000;DRIFT;512300.0;PROG2029
20290901;I002K1;3900;DRIFT;-730300.0;PROG2029
20290901;I004K1;5000;DRIFT;512300.0;PROG2029
20290901;I004K1;3900;DRIFT;-730300.0;PROG2029
20290901;I007K1;5000;DRIFT;512300.0;PROG2029
20290901;I007K1;3900;DRIFT;-730300.0;PROG2029
20290901;I013K1;5000;DRIFT;512300.0;PROG2029
20290901;I013K1;3900;DRIFT;-730300.0;PROG2029
20290901;I014K1;5000;DRIFT;512300.0;PROG2029
20290901;I014K1;3900;DRIFT;-730300.0;PROG2029
20290901;I016K1;5000;DRIFT;512300.0;PROG2029
20290901;I016K1;3900;DRIFT;-730300.0;PROG2029
20290901;I017K1;5000;DRIFT;512300.0;PROG2029
20290901;I017K1;3900;DRIFT;-730300.0;PROG2029
20290901;I019K1;5000;DRIFT;512300.0;PROG2029
20290901;I019K1;3900;DRIFT;-730300.0;PROG2029
20290901;I020K1;5000;DRIFT;512300.0;PROG2029
20290901;I020K1;3900;DRIFT;-730300.0;PROG2029
20291001;I001K1;5000;DRIFT;512300.0;PROG2029
20291001;I001K1;3900;DRIFT;-730300.0;PROG2029
20291001;I002K1;5000;DRIFT;512300.0;PROG2029
20291001;I002K1;3900;DRIFT;-730300.0;PROG2029
20291001;I004K1;5000;DRIFT;512300.0;PROG2029
20291001;I004K1;3900;DRIFT;-730300.0;PROG2029
20291001;I007K1;5000;DRIFT;512300.0;PROG2029
20291001;I007K1;3900;DRIFT;-730300.0;PROG2029
20291001;I013K1;5000;DRIFT;512300.0;PROG2029
20291001;I013K1;3900;DRIFT;-730300.0;PROG2029
20291001;I014K1;5000;DRIFT;512300.0;PROG2029
20291001;I014K1;3900;DRIFT;-730300.0;PROG2029
20291001;I016K1;5000;DRIFT;512300.0;PROG2029
20291001;I016K1;3900;DRIFT;-730300.0;PROG2029
20291001;I017K1;5000;DRIFT;512300.0;PROG2029
20291001;I017K1;3900;DRIFT;-730300.0;PROG2029
20291001;I019K1;5000;DRIFT;512300.0;PROG2029
20291001;I019K1;3900;DRIFT;-730300.0;PROG2029
20291001;I020K1;5000;DRIFT;512300.0;PROG2029
20291001;I020K1;3900;DRIFT;-730300.0;PROG2029
20291101;I001K1;5000;DRIFT;512300.0;PROG2029
20291101;I001K1;3900;DRIFT;-730300.0;PROG2029
20291101;I002K1;5000;DRIFT;512300.0;PROG2029
20291101;I002K1;3900;DRIFT;-730300.0;PROG2029
20291101;I004K1;5000;DRIFT;512300.0;PROG2029
20291101;I004K1;3900;DRIFT;-730300.0;PROG2029
20291101;I007K1;5000;DRIFT;512300.0;PROG2029
20291101;I007K1;3900;DRIFT;-730300.0;PROG2029
20291101;I013K1;5000;DRIFT;512300.0;PROG2029
20291101;I013K1;3900;DRIFT;-730300.0;PROG2029
20291101;I014K1;5000;DRIFT;512300.0;PROG2029
20291101;I014K1;3900;DRIFT;-730300.0;PROG2029
20291101;I016K1;5000;DRIFT;512300.0;PROG2029
20291101;I016K1;3900;DRIFT;-730300.0;PROG2029
20291101;I017K1;5000;DRIFT;512300.0;PROG2029
20291101;I017K1;3900;DRIFT;-730300.0;PROG2029
20291101;I019K1;5000;DRIFT;512300.0;PROG2029
20291101;I019K1;3900;DRIFT;-730300.0;PROG2029
20291101;I020K1;5000;DRIFT;512300.0;PROG2029
20291101;I020K1;3900;DRIFT;-730300.0;PROG2029
20291201;I001K1;5000;DRIFT;512300.0;PROG2029
20291201;I001K1;3900;DRIFT;-730300.0;PROG2029
20291201;I002K1;5000;DRIFT;512300.0;PROG2029
20291201;I002K1;3900;DRIFT;-730300.0;PROG2029
20291201;I004K1;5000;DRIFT;512300.0;PROG2029
20291201;I004K1;3900;DRIFT;-730300.0;PROG2029
20291201;I007K1;5000;DRIFT;512300.0;PROG2029
20291201;I007K1;3900;DRIFT;-730300.0;PROG2029
20291201;I013K1;5000;DRIFT;512300.0;PROG2029
20291201;I013K1;3900;DRIFT;-730300.0;PROG2029
20291201;I014K1;5000;DRIFT;512300.0;PROG2029
20291201;I014K1;3900;DRIFT;-730300.0;PROG2029
20291201;I016K1;5000;DRIFT;512300.0;PROG2029
20291201;I016K1;3900;DRIFT;-730300.0;PROG2029
20291201;I017K1;5000;DRIFT;512300.0;PROG2029
20291201;I017K1;3900;DRIFT;-730300.0;PROG2029
20291201;I019K1;5000;DRIFT;512300.0;PROG2029
20291201;I019K1;3900;DRIFT;-730300.0;PROG2029
20291201;I020K1;5000;DRIFT;512300.0;PROG2029
20291201;I020K1;3900;DRIFT;-730300.0;PROG2029
